date,keyword,rank,clicks,impressions,ctr
2025-09-30,customer segmentation,3,7,17105,0.00040923706518561825
2025-09-30,sales forecasting,9,31,10655,0.0029094321914594086
2025-10-01,marketing analytics,49,71,18537,0.0038301774828720936
2025-10-01,ai for business,37,47,4426,0.010619069136918211
2025-10-01,customer segmentation,32,30,19093,0.001571256481432986
2025-10-01,sales forecasting,32,65,12723,0.00510885797374833
2025-10-02,marketing analytics,2,88,3676,0.023939064200217627
2025-10-02,ai for business,21,26,12973,0.002004162491328143
2025-10-02,customer segmentation,48,23,3222,0.007138423339540658
2025-10-02,sales forecasting,23,8,2405,0.0033264033264033266
2025-10-03,marketing analytics,29,67,8799,0.0076145016479145355
2025-10-03,ai for business,7,78,13984,0.0055778032036613275
2025-10-03,customer segmentation,36,84,19294,0.004353685083445631
2025-10-03,sales forecasting,23,31,8446,0.0036703765095903386
2025-10-04,marketing analytics,35,82,4956,0.016545601291364002
2025-10-04,ai for business,19,95,10715,0.008866075594960336
2025-10-04,customer segmentation,42,57,6322,0.009016134134767479
2025-10-04,sales forecasting,45,5,19702,0.0002537813419957365
2025-10-05,marketing analytics,2,56,5895,0.009499575911789652
2025-10-05,ai for business,39,86,7850,0.010955414012738853
2025-10-05,customer segmentation,44,83,17360,0.00478110599078341
2025-10-05,sales forecasting,2,76,15935,0.00476937558832758
2025-10-06,marketing analytics,26,78,16804,0.0046417519638181385
2025-10-06,ai for business,42,38,19511,0.0019476192916816155
2025-10-06,customer segmentation,37,51,15974,0.003192688118192062
2025-10-06,sales forecasting,17,86,8021,0.010721855130283007
2025-10-07,marketing analytics,37,29,15094,0.0019212932290976546
2025-10-07,ai for business,1,27,18376,0.0014693077927731824
2025-10-07,customer segmentation,18,24,5761,0.004165943412601979
2025-10-07,sales forecasting,46,84,1309,0.06417112299465241
2025-10-08,marketing analytics,25,55,17749,0.0030987661276691645
2025-10-08,ai for business,10,54,15399,0.0035067212156633548
2025-10-08,customer segmentation,38,21,9507,0.002208898706216472
2025-10-08,sales forecasting,25,69,1623,0.04251386321626617
2025-10-09,marketing analytics,6,7,13315,0.0005257228689447991
2025-10-09,ai for business,38,88,1297,0.06784888203546646
2025-10-09,customer segmentation,42,95,8727,0.010885756846568121
2025-10-09,sales forecasting,34,21,16773,0.0012520121624038634
2025-10-10,marketing analytics,30,67,10791,0.0062088777685107965
2025-10-10,ai for business,34,44,14712,0.002990755845568244
2025-10-10,customer segmentation,46,48,12952,0.0037059913526868438
2025-10-10,sales forecasting,7,35,1164,0.03006872852233677
2025-10-11,marketing analytics,47,85,12331,0.006893196010055957
2025-10-11,ai for business,31,95,5880,0.016156462585034014
2025-10-11,customer segmentation,30,13,19613,0.0006628256768469893
2025-10-11,sales forecasting,12,65,6256,0.01039002557544757
2025-10-12,marketing analytics,47,96,9708,0.009888751545117428
2025-10-12,ai for business,19,56,7931,0.00706090026478376
2025-10-12,customer segmentation,24,61,8755,0.006967447173043975
2025-10-12,sales forecasting,23,86,10782,0.007976256724169913
2025-10-13,marketing analytics,13,94,6777,0.013870444149328611
2025-10-13,ai for business,37,82,5953,0.013774567444985722
2025-10-13,customer segmentation,36,24,12333,0.0019459985405010946
2025-10-13,sales forecasting,28,87,8022,0.010845175766641735
